Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_target
2015-02-19,2.2258726899383983,1.0933937792770603,0.145083119811419,0.78487408230228,0.4124611082356025,0.2370717871684715,0.4482499966628285,-1.480483150676983,-1.480483150676983
2015-02-20,2.2286105407255303,0.9840249259572418,0.145317379111671,0.732179495276716,0.4575099278073607,0.2450648087078839,0.409544846424824,-1.464282861011136,-1.464282861011136
2015-02-21,2.2313483915126624,0.9667877407579455,0.001061347247157,0.750542029027379,0.4948182125830087,0.2503831587392215,0.3786927757459991,-1.4594503218312598,-1.4594503218312598
2015-02-22,2.2340862422997945,0.9998830781757376,-0.07894736842105199,0.767736926130584,0.4755235394203683,0.2380607140501752,0.399619219871536,-1.493206398791706,-1.493206398791706
2015-02-23,2.236824093086927,0.9051616948793504,-0.045263190018502,0.8042957858686139,0.4753737332539423,0.2370030751860032,0.4002882282038896,-1.4791138568428943,-1.4791138568428943
2015-02-24,2.239561943874059,0.8891372911048441,-0.053684435392682,0.795155853026112,0.4744900578196388,0.2361993835017918,0.4013848178132976,-1.4779579726378866,-1.4779579726378866
2015-02-25,2.242299794661191,0.7273160022294772,-0.062236703406329,0.71420433953157,0.4676124301127345,0.2335827709847927,0.408031006075138,-1.4814429411483463,-1.4814429411483463
2015-02-26,2.245037645448323,0.6974558440211581,0.135078102297996,0.8803378537654689,0.455594053899443,0.2304466136726982,0.4189494393584022,-1.4840098477786094,-1.4840098477786094
2015-02-27,2.2477754962354557,0.4402215689653055,0.082565763651745,0.867084807965139,0.5331075044291418,0.2593460497328289,0.3458057711946538,-1.4114067755920736,-1.4114067755920736
2015-02-28,2.2505133470225878,0.4396442292857963,0.049588650216969,0.874529510488828,0.5934055113900878,0.2745573634635064,0.294960977818382,-1.4081227468285604,-1.4081227468285604
2015-03-01,2.2532511978097194,0.4147544599109195,0.04746803098693,0.7858682633075089,0.6681592197861943,0.2925610403723728,0.2347570963164748,-1.3835476192622922,-1.3835476192622922
2015-03-02,2.2559890485968515,0.4291586749813306,0.06961983243339401,0.8096480266727311,0.7485321102014179,0.3286443542322712,0.1688243875455751,-1.324523694808823,-1.324523694808823
2015-03-03,2.2587268993839835,0.397310897703168,0.061180820990427,0.800588822362184,0.7963878089777481,0.357246833373544,0.1308723805433032,-1.301680214451309,-1.301680214451309
2015-03-04,2.261464750171116,0.3835772157558182,0.155555684730488,0.887124170103212,0.8007097170572544,0.3564736714986125,0.1282485440881478,-1.3314151344945566,-1.3314151344945566
2015-03-05,2.264202600958248,0.29753671398931786,0.297008421433413,0.962238314452199,0.8132729304524825,0.3894808037141173,0.1140004604249685,-1.3189146383061967,-1.3189146383061967
2015-03-06,2.26694045174538,0.30683454716405206,0.38621182735570403,1.1425638701625291,0.8037141554842111,0.4067589551485795,0.11644481949009,-1.3301979564509754,-1.3301979564509754
2015-03-07,2.269678302532512,0.22362915082556553,0.308342755273345,1.1425638701625291,0.8117656627056788,0.4228093364294264,0.1086471020496764,-1.3160509959628817,-1.3160509959628817
2015-03-08,2.272416153319644,0.2221333822896553,0.308342755273345,1.04798574833256,0.8084403180258889,0.4268398261472548,0.1097943806234581,-1.321698237586622,-1.321698237586622
2015-03-09,2.2751540041067764,0.2836306909801904,0.305174179807834,1.044589821614119,0.8435212130736959,0.477984799556167,0.0816843053225424,-1.2665064144731568,-1.2665064144731568
2015-03-10,2.2778918548939084,0.2588377468166518,0.413939379584384,1.161159129171451,0.8520518923274432,0.5083805434530362,0.072734168291134,-1.2580413251224796,-1.2580413251224796
2015-03-11,2.2806297056810405,0.24085864171746957,0.5664379329146361,1.3473571932571229,0.8754895037901214,0.5339260283335429,0.0580311014826995,-1.241332562477269,-1.241332562477269
2015-03-12,2.283367556468173,0.24596528096423328,0.46327556887738297,1.184433143741663,0.8855813768815127,0.5421623110855954,0.0523851579773364,-1.2471646408334447,-1.2471646408334447
2015-03-13,2.2861054072553046,0.2938825329417703,0.562164868657388,1.2781028398826242,0.8598147370461606,0.5260802684873466,0.0664365621811142,-1.2771454918770937,-1.2771454918770937
2015-03-14,2.2888432580424367,0.3070516672422224,0.663195423109093,1.311161813184591,0.8277278426083038,0.5103059695508047,0.0843606470873178,-1.2881452688027624,-1.2881452688027624
2015-03-15,2.291581108829569,0.21990302754941285,0.6507436392148249,1.231389205700872,0.8203285825359772,0.5125177840222768,0.0875866207332204,-1.2711652346427424,-1.2711652346427424
2015-03-16,2.294318959616701,-0.021084490361246107,0.573248588197503,1.14966936444147,0.8293312145980397,0.5230326320249279,0.0814034413686754,-1.2555452704640864,-1.2555452704640864
2015-03-17,2.297056810403833,-0.37787091086160646,0.572186790261781,1.148549680569821,0.8167481301243831,0.5252825083189042,0.0869928680132234,-1.2720880654528557,-1.2720880654528557
2015-03-18,2.299794661190965,0.11414747272723011,0.46178410238226303,1.068059528127436,0.6963238721057041,0.4588294558784356,0.1643405753692858,-1.3785070727712574,-1.3785070727712574
2015-03-19,2.302532511978097,0.07107623510641169,0.535828306011565,1.173750788832403,0.618504395308737,0.4363136890203448,0.2150438500633709,-1.3591772041052188,-1.3591772041052188
2015-03-20,2.305270362765229,0.031761578853143256,0.3938436129574,1.092104609227964,0.5369502782175933,0.4269554307856875,0.2653481283436064,-1.3546196442973013,-1.3546196442973013
2015-03-21,2.308008213552361,0.028451203785610814,0.371822254183782,1.0433114840884181,0.4678195872851864,0.4217208632145168,0.3077488296788645,-1.3597918322199174,-1.3597918322199174
