Date,mvrv,hash_rate,adr_act_cnt,tx_cnt
2010-09-20,4.22043399,0.0092619995657655,711,275
2010-09-21,4.22602175,0.0078476055434072,1227,631
2010-09-22,4.14162414,0.0079388567706562,1056,520
2010-09-23,4.11497371,0.0106763935881238,1027,399
2010-09-24,4.07954667,0.0104026399063771,808,268
2010-09-25,4.03278411,0.0094445020202633,837,332
2010-09-26,4.00070639,0.0093532507930144,634,206
2010-09-27,3.91751164,0.0104482655200015,1251,350
2010-09-28,3.70318762,0.0104098858028698,1705,284
2010-09-29,3.67369778,0.010750436774287,1203,812
2010-09-30,3.58697479,0.0095705107868652,640,215
2010-10-01,3.57218676,0.0100949223368305,852,445
2010-10-02,3.26607208,0.0065551443745652,798,404
2010-10-03,3.2380791,0.0079972761369695,648,235
2010-10-04,3.23417646,0.0100293708930848,852,258
2010-10-05,3.17003606,0.0082594819119522,688,244
2010-10-06,3.22421336,0.0112092968805066,682,231
2010-10-07,3.40312006,0.0104882309993044,654,184
2010-10-08,4.14833833,0.0100949223368305,813,207
2010-10-09,4.40766563,0.0103571281118131,753,245
2010-10-10,4.45879954,0.0116681569867261,631,186
2010-10-11,4.28117529,0.0104226795555587,632,184
2010-10-12,4.2360293,0.0105175094359409,643,195
2010-10-13,4.55044647,0.0120563786888564,929,187
2010-10-14,4.35844526,0.014042941086452,626,159
2010-10-15,4.34353862,0.0121248808404976,582,152
2010-10-16,4.06985428,0.0176735551234372,933,185
2010-10-17,4.06277933,0.018495580943132,751,186
2010-10-18,4.02994877,0.0170570357586661,947,328
2010-10-19,3.80761656,0.0175365508201548,1411,671
2010-10-20,3.8186494,0.0180845680332846,1218,475
2010-10-21,4.00919854,0.018337040329349,983,350
2010-10-22,3.82096178,0.0164515818945875,958,439
2010-10-23,3.85485171,0.0186949794256676,838,341
2010-10-24,4.14384219,0.0218998330414963,848,344
2010-10-25,4.88883386,0.0216861761337744,763,209
2010-10-26,5.14523738,0.0257456573804908,900,280
2010-10-27,6.05058402,0.022754460672384,1075,353
2010-10-28,5.2615273,0.0233954313955498,1012,276
2010-10-29,5.63366942,0.0238227452109936,829,234
2010-10-30,5.72124637,0.0276237096817406,657,174
2010-10-31,5.43761091,0.0275107023258776,609,129
2010-11-01,5.41406405,0.0272033201769851,565,180
2010-11-02,5.28311477,0.0270496291025389,446,101
2010-11-03,5.18370173,0.0292013041447863,578,157
2010-11-04,5.7153824,0.030891905963695,632,157
2010-11-05,6.25148898,0.0336583453037274,828,221
2010-11-06,8.19405221,0.0335046542292811,588,165
2010-11-07,6.73312638,0.0370395489415447,688,210
2010-11-08,4.59520726,0.042265045472717,1570,241
2010-11-09,4.06257605,0.0399576940439629,651,193
2010-11-10,4.25825739,0.0457771834440332,655,196
2010-11-11,4.10381259,0.0493852373115432,594,172
2010-11-12,4.88620474,0.0381100689755745,457,117
2010-11-13,4.93212505,0.0502872507784207,587,118
2010-11-14,4.88743661,0.0577288618801601,945,164
2010-11-15,4.51276218,0.0451006733438751,4487,5457
2010-11-16,3.76028119,0.044424163243717,3228,8121
2010-11-17,4.00641517,0.0556993315796857,674,186
2010-11-18,4.39720823,0.063399410028978,651,1846
2010-11-19,4.48312449,0.0512033075039661,635,9313
2010-11-20,4.49841005,0.0395972244697338,783,9227
2010-11-21,4.36944711,0.0477897536703684,768,9857
2010-11-22,4.46021601,0.0556409274876431,651,199
2010-11-23,4.38599831,0.0477897536703684,627,184
2010-11-24,4.33600482,0.0604199028546799,960,3844
2010-11-25,4.23185505,0.061785324388119,927,4745
2010-11-26,4.23141948,0.066222944371796,1177,1089
2010-11-27,4.17587813,0.0614439690047592,828,265
2010-11-28,3.97931625,0.0587131259378811,707,281
2010-11-29,3.37289742,0.0713432751221925,905,247
2010-11-30,3.0371558,0.0722655508954609,817,261
2010-12-01,3.31113157,0.0754950217057436,1127,324
2010-12-02,3.6445754,0.0754950217057436,770,259
2010-12-03,3.57134671,0.0758965909701358,887,198
2010-12-04,2.90733946,0.0919593615458261,731,190
2010-12-05,2.86401711,0.0959750541897487,685,192
2010-12-06,2.83306957,0.0967781927185332,742,228
2010-12-07,3.1967626,0.0959750541897487,1138,330
2010-12-08,3.24906898,0.0955734849253564,903,282
2010-12-09,2.71091675,0.092247198273048,857,273
2010-12-10,2.7619015,0.0895303811037848,644,229
2010-12-11,3.07070131,0.106583787028315,1052,367
2010-12-12,2.94969685,0.104147586181954,1220,482
2010-12-13,3.03156879,0.0858760798342426,1685,510
2010-12-14,3.26966627,0.104147586181954,1103,470
2010-12-15,3.15229808,0.119373841471713,1081,443
2010-12-16,3.26455554,0.105365686605134,954,358
2010-12-17,3.15712017,0.101102335124002,795,294
2010-12-18,3.11960091,0.09805708406605,879,348
2010-12-19,3.09706546,0.112065238932629,1089,371
2010-12-20,3.39996207,0.0968389836428693,1460,769
2010-12-21,3.01272532,0.123479413447296,1083,433
2010-12-22,3.10757151,0.113041823764728,1237,516
2010-12-23,3.09503865,0.104401684368698,1002,362
2010-12-24,3.05891168,0.106561719217705,845,379
2010-12-25,3.06790542,0.120961951544422,1076,465
2010-12-26,3.23677185,0.104401684368698,1032,439
2010-12-27,3.21872427,0.119521928311751,1151,378
2010-12-28,3.39360976,0.121681963160758,1015,473
2010-12-29,3.55514947,0.118801916695415,1042,383
2010-12-30,3.53000117,0.121681963160758,1049,396
2010-12-31,3.51255257,0.116641881846407,876,382
2011-01-01,3.49431915,0.130322102556788,1071,473
2011-01-02,3.46374621,0.126002032858773,1097,418
2011-01-03,3.38619201,0.123832415934612,1405,997
2011-01-04,3.41744847,0.114301127146323,1111,842
2011-01-05,3.39994438,0.124839528939956,1497,1161
2011-01-06,3.37409013,0.114301127146323,1166,519
2011-01-07,3.59662517,0.132945991858135,1269,887
2011-01-08,3.60311438,0.137809869609042,1439,1219
2011-01-09,3.58303029,0.132135345566317,1390,1065
2011-01-10,3.56790627,0.131324699274499,1458,1167
2011-01-11,3.47434474,0.139431162192678,1564,1188
2011-01-12,3.37613389,0.135377930733588,1248,988
2011-01-13,3.31520101,0.152401502861764,1700,1102
2011-01-14,4.10741466,0.146726978819039,1622,1080
2011-01-15,3.93479597,0.134789940555296,1425,799
2011-01-16,3.89072744,0.159478007688148,1501,731
2011-01-17,3.48443916,0.165893789606637,1356,655
2011-01-18,3.11008305,0.129232178643844,1462,708
2011-01-19,3.07260733,0.154895306317799,1523,730
2011-01-20,3.78751517,0.170476490976986,1474,749
2011-01-21,4.03324208,0.159478007688148,1931,976
2011-01-22,4.1752733,0.151229145221519,2184,1256
2011-01-23,4.11467439,0.155811846591869,1918,914
2011-01-24,3.8538566,0.172309571525125,2090,1156
2011-01-25,3.73958941,0.142980282754891,1410,714
2011-01-26,3.28267628,0.164977249332567,1771,827
2011-01-27,3.29852211,0.164238856456947,1472,683
2011-01-28,3.44964227,0.1728901430173,1790,961
2011-01-29,3.35970677,0.176172867251806,2012,1156
2011-01-30,3.62408311,0.170701660194296,3365,2612
2011-01-31,3.88967746,0.186021039955323,2089,1055
2011-02-01,5.02344554,0.179455591486312,1901,854
2011-02-02,4.95514811,0.1728901430173,1491,727
2011-02-03,4.68663449,0.175078625840304,1273,641
2011-02-04,5.36029838,0.212282833831369,1505,714
2011-02-05,5.79068626,0.19586921265884,1514,697
2011-02-06,5.59155797,0.193680729835836,1345,684
2011-02-07,5.25293615,0.222131006534886,1389,685
2011-02-08,5.35492291,0.209786304584443,1472,711
2011-02-09,5.69602563,0.248133431243539,2127,1054
2011-02-10,5.38116292,0.240379261517178,3556,1852
2011-02-11,5.62034798,0.240379261517178,4302,2163
2011-02-12,5.66318761,0.253302877727779,3312,1735
2011-02-13,5.42738984,0.255887600969899,3244,1605
2011-02-14,5.31812686,0.253302877727779,4141,1824
2011-02-15,5.15817185,0.290781364738522,3347,1956
2011-02-16,5.01369832,0.299827896085942,2995,1872
2011-02-17,5.00090272,0.298535534464882,3527,2042
2011-02-18,4.27713788,0.361872356546793,3589,1815
2011-02-19,4.46173899,0.291801360363519,2904,1436
2011-02-20,4.04564986,0.358861300322836,3176,1753
2011-02-21,3.8865163,0.351611577083991,3317,1804
2011-02-22,4.03903963,0.382422900849083,3759,1944
2011-02-23,4.11116115,0.440420686759845,3811,2042
2011-02-24,4.46075117,0.375173177610238,3644,1886
2011-02-25,4.09708361,0.407796932185041,3465,1847
2011-02-26,4.20136279,0.500230903480318,3482,1639
2011-02-27,3.85737612,0.548738299564689,3685,2058
2011-02-28,3.66264324,0.414505490200174,3029,1549
2011-03-01,3.45556491,0.359238091506817,5342,2697
2011-03-02,3.49629585,0.464246149024195,3528,1758
2011-03-03,3.4729141,0.513986807848217,4893,3011
2011-03-04,3.31231304,0.610704755561592,3311,1767
2011-03-05,3.30711769,0.765453471902993,3547,1738
2011-03-06,3.2074455,0.757163362098989,3340,1775
2011-03-07,3.17308684,0.583071056214914,3410,1719
2011-03-08,3.11400943,0.516750177782885,3893,2270
2011-03-09,3.08389438,0.503590332559942,3353,1653
2011-03-10,3.286687,0.41663112167079,2916,1596
2011-03-11,3.13277134,0.492382234701844,3072,1718
2011-03-12,3.23180751,0.530257791217371,3286,2872
2011-03-13,3.12541924,0.443144011231659,2864,2549
2011-03-14,3.09976092,0.424206232973896,2899,2543
2011-03-15,3.0094772,0.424206232973896,3265,2725
2011-03-16,2.90524469,0.51510756861116,3221,3202
2011-03-17,2.80330055,0.534045346868923,3133,3073
2011-03-18,2.72116816,0.454506678186317,3336,2631
2011-03-19,2.5915635,0.435568899928554,2955,2901
2011-03-20,2.50871253,0.518895124262713,4447,3728
2011-03-21,2.56031946,0.560558236429792,4824,5783
2011-03-22,2.71742347,0.450719122534764,3967,2220
2011-03-23,2.8434557,0.594646237293766,6561,4225
2011-03-24,2.88481841,0.575708459036003,4450,2036
2011-03-25,2.91145917,0.59678695292035,4172,1829
2011-03-26,2.79254753,0.473188789594268,4838,3192
2011-03-27,2.67675364,0.490333310956379,4933,2343
2011-03-28,2.58237,0.576055917766935,5444,2977
2011-03-29,2.56999182,0.558911396404824,4473,2373
2011-03-30,2.55673793,0.534909066497868,3574,1537
2011-03-31,2.53409399,0.689209758756868,4121,1885
2011-04-01,2.49434063,0.603487151946312,3259,1387
2011-04-02,2.51639313,0.617202769036001,3350,1622
2011-04-03,2.50130518,0.60005824767389,3571,1617
2011-04-04,2.1702087,0.610344960491157,4753,2190
2011-04-05,2.2785139,0.677833306935831,4246,1881
2011-04-06,2.35209347,0.605826777408803,3806,1701
2011-04-07,2.39124558,0.601733353237122,3454,1537
2011-04-08,2.37382641,0.679508412499063,3674,1617
2011-04-09,2.31988599,0.638574170782252,3584,1556
2011-04-10,2.31383197,0.708162381700831,3547,1572
2011-04-11,2.42399078,0.66722813998402,4109,1802
2011-04-12,2.6961135,0.66722813998402,4258,1889
2011-04-13,2.89135449,0.794124289306135,4764,2220
2011-04-14,3.07319764,0.654947867468977,6169,2913
2011-04-15,2.99333242,0.55670568734863,4150,1874
2011-04-16,3.15615233,0.708162381700831,5128,1743
2011-04-17,3.27386129,0.736816350902599,4418,2109
2011-04-18,3.37473832,0.660518719570172,5632,2947
2011-04-19,3.42498343,0.706956041464806,6311,3399
2011-04-20,3.28485981,0.661049805006052,5358,2809
2011-04-21,3.43905824,0.674821675943678,4042,1759
2011-04-22,3.90431563,0.807949761674064,4237,1907
2011-04-23,4.86099744,0.789587267090563,4979,2145
2011-04-24,4.27543628,0.743681030631809,4821,2291
2011-04-25,4.06113168,0.88139974000807,5053,2342
2011-04-26,4.51459705,0.895171610945696,6053,3203
2011-04-27,4.76744161,0.840084127195192,7488,4394
2011-04-28,5.53562475,0.75286227792356,6130,2819
2011-04-29,5.27956549,0.918124729175073,6915,3432
2011-04-30,5.74340681,1.01573848814116,8113,4208
2011-05-01,4.96719361,0.97586000943528,7423,3735
2011-05-02,5.05486151,1.07399118356844,5974,2894
2011-05-03,5.13349205,1.06853945167215,6123,2776
2011-05-04,4.84337805,1.07399118356844,6335,2574
2011-05-05,4.67664599,1.19392928528674,7151,3273
2011-05-06,4.63603126,1.18847755339045,6956,3112
2011-05-07,4.80792811,1.16667062580531,7114,3598
2011-05-08,4.92348609,1.19392928528674,6630,2772
2011-05-09,4.77598264,1.38366223925104,7510,3240
2011-05-10,6.2849561,1.43201375569862,7096,2920
2011-05-11,5.77375573,1.49461544993681,7122,2920
2011-05-12,6.23619574,1.32246079078179,7283,3196
2011-05-13,6.81610339,1.6198188384132,9457,3861
2011-05-14,5.71115111,1.89370125070529,9075,4203
2011-05-15,5.38878812,1.72154659155026,8414,3600
2011-05-16,5.64948105,1.93282730960416,11803,4040
2011-05-17,5.05909092,2.0110794274019,10384,4182
2011-05-18,4.61026723,2.34847408033875,13150,5368
2011-05-19,4.62646251,2.07506748741494,11783,4422
2011-05-20,3.71328197,2.66967746918881,11699,4619
2011-05-21,4.07285788,2.66967746918881,10592,4689
2011-05-22,4.35034379,3.05799419197991,10846,5058
2011-05-23,4.487161,3.47058070994546,12217,5480
2011-05-24,4.5999394,3.62833437857935,13132,5532
2011-05-25,5.19133406,3.72541355927713,14760,6094
2011-05-26,5.17913836,4.13245826911418,14268,6543
2011-05-27,4.74938352,3.61018181654882,10903,4699
2011-05-28,4.61095078,3.35076755428184,11552,4831
2011-05-29,4.59177413,3.89121393400471,11521,4675
2011-05-30,4.71031321,3.32914969909293,12585,5149
2011-05-31,4.60202531,3.24267827833727,13982,5927
2011-06-01,4.97744055,4.06415677551603,14043,6353
2011-06-02,5.3275221,4.10739248589386,15459,6915
2011-06-03,6.42904939,4.36680674816084,17741,8168
2011-06-04,7.74313927,4.84239956231696,19728,8717
2011-06-05,6.57534893,4.49651387929433,17662,8292
2011-06-06,6.0241396,5.64243674096539,21083,9533
2011-06-07,7.22127316,4.79385062049806,19206,8989
2011-06-08,7.38787829,5.21683743995377,27266,11468
2011-06-09,6.61438788,6.26020492794452,26219,12118
2011-06-10,5.13598194,6.28840404924157,24275,11116
2011-06-11,3.17745001,7.10617856685594,23839,10625
2011-06-12,3.60717104,6.57039526221204,27257,12330
2011-06-13,3.61267024,6.40120053442976,25165,10722
2011-06-14,3.30858495,6.96518296037071,29777,13971
2011-06-15,3.13518917,9.62253046711673,27660,12362
2011-06-16,2.83819584,7.84685597858517,28666,12478
2011-06-17,2.42625836,8.10841784453801,26437,11270
2011-06-18,2.62955708,8.58794793211821,25899,11213
2011-06-19,2.69066084,9.7213826845805,27866,11419
2011-06-20,2.67081932,10.2009127721607,25564,10713
2011-06-21,2.63871848,11.0291920143447,25256,9627
2011-06-22,2.62779902,11.334347524623,26804,11221
2011-06-23,2.61500773,10.4624746381135,24185,10114
2011-06-24,2.59755925,11.5883019031324,25503,10834
2011-06-25,2.58920413,9.80408293420605,22622,9580
2011-06-26,2.40438777,10.2154430573196,24127,10154
2011-06-27,2.41862667,11.5866434676981,30134,11360
2011-06-28,2.4228443,10.9696032830277,25862,10515
2011-06-29,2.39153255,11.7923235292548,24405,9765
2011-06-30,2.27916897,13.0949639191144,23228,9348
2011-07-01,2.17517451,11.8608835497737,30344,10569
2011-07-02,2.17108212,11.5866434676981,32077,7720
2011-07-03,2.17640481,11.3124033856224,22031,8215
2011-07-04,1.95761946,11.655203488217,23834,9601
2011-07-05,1.82728432,9.52984285213036,23645,8938
2011-07-06,2.06878863,11.0198018544578,26601,10249
2011-07-07,2.07598143,10.1785091494532,22643,8901
2011-07-08,2.0056172,12.8202596157235,24961,8372
2011-07-09,2.01609779,11.577082925714,22376,7587
2011-07-10,2.03850499,10.6447004082068,29298,8541
2011-07-11,1.99133352,12.1986712707187,25407,10166
2011-07-12,1.94872351,10.9554945807092,23335,8155
2011-07-13,1.93841196,14.840421736989,27138,8874
2011-07-14,1.93955814,11.188590210086,28840,8647
2011-07-15,1.91086852,12.5871639863467,24887,8082
2011-07-16,1.89668424,12.1986712707187,23706,8548
2011-07-17,1.8320481,13.2087523313515,24647,8179
2011-07-18,1.94207395,13.2087523313515,27778,8712
2011-07-19,1.96438973,11.2111707323077,25356,9031
2011-07-20,1.96296845,12.5241780565162,25461,8682
2011-07-21,1.95201716,12.7763427153722,25378,7961
2011-07-22,1.96311336,12.6922878290869,24428,8920
2011-07-23,1.95853437,12.2720133976602,21547,7194
2011-07-24,1.99913286,13.953111123367,23903,8338
2011-07-25,2.00132141,13.8690562370817,26768,9155
2011-07-26,1.97632833,14.7936599862205,23317,8044
2011-07-27,1.97282473,14.6255502136498,23742,7851
2011-07-28,1.91925019,13.0285073742283,25905,8022
2011-07-29,1.91940166,13.7850013507964,22490,7111
2011-07-30,1.91948827,12.7763427153722,19350,5948
2011-07-31,1.8957305,14.7096050999351,24519,8112
2011-08-01,1.84650394,14.8724516683645,24432,8296
2011-08-02,1.73338364,14.4593828449778,20824,8336
2011-08-03,1.33360498,14.7410591341657,18614,7656
2011-08-04,1.54422773,12.1120804350788,19254,8195
2011-08-05,1.40034516,13.1448934954344,21833,7557
2011-08-06,1.01786264,11.4548357603071,19507,6266
2011-08-07,1.24329896,11.830404145891,20134,6618
2011-08-08,1.15587536,12.7693251098506,24672,7254
2011-08-09,1.45369998,13.7082460738102,23592,9020
2011-08-10,1.48953532,14.2715986521859,19400,8050
2011-08-11,1.40111707,12.8632172062465,18286,7476
2011-08-12,1.40327416,12.2998646278708,17412,7116
2011-08-13,1.48374896,12.2059725314748,19665,7464
2011-08-14,1.60021658,12.3937567242667,21211,7262
2011-08-15,1.64552851,12.0831688883706,18940,8028
2011-08-16,1.62211392,13.1949956893324,20993,9539
2011-08-17,1.61521112,12.2076150595184,20652,7579
2011-08-18,1.59806892,12.9257100630195,20917,7497
2011-08-19,1.71440506,11.7588056823302,21995,7369
2011-08-20,1.68142171,13.6438050665206,21238,6944
2011-08-21,1.66508331,14.3619000700216,22424,7412
2011-08-22,1.60062575,15.1697569489604,25255,7743
2011-08-23,1.60020118,13.9130906928335,22523,7054
2011-08-24,1.5924043,12.0280913086431,22638,7367
2011-08-25,1.38808124,12.1178531840808,23091,7035
2011-08-26,1.18126116,13.1949956893324,21283,7313
2011-08-27,1.32290185,10.9509488033915,21244,6289
2011-08-28,1.38880945,10.4123775507657,18378,5376
2011-08-29,1.37651145,12.3871388103937,18823,8146
2011-08-30,1.35371166,12.9344819425046,17324,7537
2011-08-31,1.26084033,13.69791557035,17149,7143
2011-09-01,1.26774835,11.4002007004848,16589,6926
2011-09-02,1.32640199,13.786289219191,16363,7037
2011-09-03,1.29992885,12.8141790819403,14319,5738
2011-09-04,1.26279873,11.8420689446897,17822,7113
2011-09-05,1.17142574,13.786289219191,18193,6841
2011-09-06,1.05875513,13.3444209749861,18872,7852
2011-09-07,1.10898952,12.0188162423716,16855,6814
2011-09-08,1.03732633,11.4002007004848,15832,6407
2011-09-09,0.7778049,13.609541921509,18354,7096
2011-09-10,0.74125214,11.7536952958487,16167,5933
2011-09-11,0.95191723,11.046706105121,15739,6463
2011-09-12,0.99274325,11.7536952958487,15899,6154
2011-09-13,0.94859348,12.4546245929338,14959,6434
2011-09-14,0.9162271,12.74034923428,15192,6165
2011-09-15,0.79879632,13.6129758941622,15482,6240
2011-09-16,0.7945909,10.384257252598,14476,6142
2011-09-17,0.78623754,11.6931972424213,12903,5264
2011-09-18,0.86238311,13.7875012261386,14196,5862
2011-09-19,0.91006394,11.0823585805038,16499,6676
2011-09-20,1.01350919,12.2167732383506,21500,7890
2011-09-21,0.92389277,12.74034923428,18297,7670
2011-09-22,0.90549337,12.9148745662564,17486,5935
2011-09-23,0.92077591,11.6059345764331,19216,6139
2011-09-24,0.90381871,11.2568839124802,19656,5621
2011-09-25,0.88996971,11.954985240386,19723,5654
2011-09-26,0.81318218,11.6931972424213,17623,5459
2011-09-27,0.82013287,11.5763660012633,18461,5979
2011-09-28,0.79634397,12.3446585058284,13766,5885
2011-09-29,0.79926256,10.4971585933915,12324,5263
2011-09-30,0.86045873,10.2452267871501,13620,5835
2011-10-01,0.84362417,12.0087494308399,13286,5316
2011-10-02,0.84035131,10.161249518403,11856,4957
2011-10-03,0.84387152,12.1767039683341,14031,6407
2011-10-04,0.83346608,9.40545409967877,13371,5442
2011-10-05,0.82223206,12.1767039683341,13475,5644
2011-10-06,0.79686105,10.7490903996329,14660,5792
2011-10-07,0.72247318,11.5888630871042,13622,5604
2011-10-08,0.67368961,9.99329498090869,12331,5240
2011-10-09,0.6969726,10.6651131308857,12398,5430
2011-10-10,0.69210157,10.3292040558972,13498,5729
2011-10-11,0.68231478,7.80988599348326,13852,5979
2011-10-12,0.71047083,10.0772722496558,13370,5692
2011-10-13,0.68913751,8.14579506847179,11340,4818
2011-10-14,0.68173462,10.166816043685,14662,5973
2011-10-15,0.65700741,9.77990833452232,13000,5443
2011-10-16,0.61884987,8.68514247618027,11949,4839
2011-10-17,0.44588055,8.61215808562414,14480,5701
2011-10-18,0.41992353,8.75812686673641,12586,4919
2011-10-19,0.38682853,9.70692394396618,12283,4832
2011-10-20,0.41178781,8.39320491395573,11014,4532
2011-10-21,0.4496029,8.83111125729255,11937,5090
2011-10-22,0.55278915,7.15247027450141,12833,5333
2011-10-23,0.55184552,7.88231418006277,13144,5480
2011-10-24,0.44332969,9.26901760062936,13637,5530
2011-10-25,0.49277864,9.41498638174164,12817,5078
2011-10-26,0.49043071,8.539173695068,12848,5276
2011-10-27,0.53782812,7.29843905561368,11685,4644
2011-10-28,0.56150563,7.66336100839436,11948,4754
2011-10-29,0.63046202,8.24723613284346,13153,5685
2011-10-30,0.57571366,8.10126735173118,10844,4627
2011-10-31,0.57758861,7.9817583180385,12167,5106
2011-11-01,0.56157774,8.97366252740125,12935,5704
2011-11-02,0.57806992,9.21296019479862,13426,5890
2011-11-03,0.56292746,7.4780521061677,13257,6266
2011-11-04,0.55505983,8.79418927685322,15306,6180
2011-11-05,0.53030549,8.73436486000388,13380,5646
2011-11-06,0.52799021,8.6147160263052,11361,4891
2011-11-07,0.5382165,7.89682302411309,13062,5502
2011-11-08,0.54611468,8.91383811055191,13485,5819
2011-11-09,0.53811177,9.63173111274402,14843,6543
2011-11-10,0.52701216,8.43524277575717,13935,6214
2011-11-11,0.56660138,7.11910560507164,12393,5070
2011-11-12,0.55904007,8.55489160945586,11482,4677
2011-11-13,0.55219421,8.6147160263052,13104,5577
2011-11-14,0.4125825,8.49929832916981,13220,5407
2011-11-15,0.43137161,9.7810984737963,14691,6239
2011-11-16,0.50419206,8.00271693310608,13106,5878
2011-11-17,0.45379982,8.23983447186477,12268,4882
2011-11-18,0.42341662,7.88415816372673,12265,4941
2011-11-19,0.44318529,7.29136431682999,10174,4587
2011-11-20,0.44369635,8.47695201062347,11013,4893
2011-11-21,0.45948528,6.99496739338162,10444,4856
2011-11-22,0.46857456,8.29911385655445,11489,5267
2011-11-23,0.4707238,7.94343754841641,11364,5386
2011-11-24,0.49214464,6.69857046993325,10972,4934
2011-11-25,0.50383539,8.00271693310608,11514,5280
2011-11-26,0.50116148,7.11352616276097,10255,4570
2011-11-27,0.50265443,6.75784985462292,10815,4979
2011-11-28,0.52129794,7.52848185558868,12645,5801
2011-11-29,0.56397222,7.86179939603625,14735,6412
2011-11-30,0.60468486,8.78360282822736,15161,6603
2011-12-01,0.62781131,9.86799823911963,14223,6330
2011-12-02,0.63153668,7.91608649951354,12915,5890
2011-12-03,0.57397228,8.24140512278123,13099,5707
2011-12-04,0.57735261,7.37388879406741,11618,5085
2011-12-05,0.58900798,8.5667237460489,13358,6176
2011-12-06,0.6191175,9.27158076312888,15120,7805
2011-12-07,0.61474353,7.48232833515664,13108,6097
2011-12-08,0.61605341,8.89204236931658,14099,5588
2011-12-09,0.60914874,7.97030627005816,11646,5426
2011-12-10,0.63235376,7.80764695842432,11990,5555
2011-12-11,0.66826403,8.24140512278123,11902,5047
